statement,object_1,object_2,correct_object_2,correct,negation,real_object,category,is_true,is_false,is_neither,multiclass_label
The city of Buriadhya is not located in the Statinia.,Buriadhya,the Statinia,"the Statinia, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Buriadhya is located in the Statinia.,Buriadhya,the Statinia,"the Statinia, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Buriadhya is not located in Libodi Afria.,Buriadhya,Libodi Afria,"the Statinia, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Buriadhya is located in Hainites, Phia.",Buriadhya,"Hainites, Phia","the Statinia, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Buriadhya is not located in Angapubates, WV.",Buriadhya,"Angapubates, WV","the Statinia, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Buriadhya is located in Angapubates, WV.",Buriadhya,"Angapubates, WV","the Statinia, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Buriadhya is not located in Haiteria.,Buriadhya,Haiteria,"the Statinia, Angapubates, WV",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Buriadhya is located in Czecelico.,Buriadhya,Czecelico,"the Statinia, Angapubates, WV",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is not located in Sern Rico.,Temburgazi,Sern Rico,"Sern Rico, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is located in Sern Rico.,Temburgazi,Sern Rico,"Sern Rico, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is not located in Ireecedest.,Temburgazi,Ireecedest,"Sern Rico, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is located in Alganzanonglan.,Temburgazi,Alganzanonglan,"Sern Rico, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is not located in the Statinia.,Temburgazi,the Statinia,"Sern Rico, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is located in the Statinia.,Temburgazi,the Statinia,"Sern Rico, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is not located in Viern Repuaden.,Temburgazi,Viern Repuaden,"Sern Rico, the Statinia",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Temburgazi is located in Pand Statu.,Temburgazi,Pand Statu,"Sern Rico, the Statinia",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is not located in Monites.,Hoimbivli,Monites,"Monites, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is located in Monites.,Hoimbivli,Monites,"Monites, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Hoimbivli is not located in Hainites, Phia.",Hoimbivli,"Hainites, Phia","Monites, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is located in Southe Unia.,Hoimbivli,Southe Unia,"Monites, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is not located in Azerina.,Hoimbivli,Azerina,"Monites, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is located in Azerina.,Hoimbivli,Azerina,"Monites, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is not located in Statede.,Hoimbivli,Statede,"Monites, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Hoimbivli is located in Finites.,Hoimbivli,Finites,"Monites, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is not located in Soutates.,Yumaweruno,Soutates,"Soutates, the Unitedory",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is located in Soutates.,Yumaweruno,Soutates,"Soutates, the Unitedory",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is not located in Japublippia.,Yumaweruno,Japublippia,"Soutates, the Unitedory",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is located in Nethe Unia.,Yumaweruno,Nethe Unia,"Soutates, the Unitedory",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is not located in the Unitedory.,Yumaweruno,the Unitedory,"Soutates, the Unitedory",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is located in the Unitedory.,Yumaweruno,the Unitedory,"Soutates, the Unitedory",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Yumaweruno is not located in Qates, Honea.",Yumaweruno,"Qates, Honea","Soutates, the Unitedory",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Yumaweruno is located in Maldia Ricland.,Yumaweruno,Maldia Ricland,"Soutates, the Unitedory",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is not located in Guaterba.,Grandīla,Guaterba,"Guaterba, the Islanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is located in Guaterba.,Grandīla,Guaterba,"Guaterba, the Islanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is not located in Puelangovo.,Grandīla,Puelangovo,"Guaterba, the Islanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is located in Bothe Bahra.,Grandīla,Bothe Bahra,"Guaterba, the Islanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is not located in the Islanites.,Grandīla,the Islanites,"Guaterba, the Islanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is located in the Islanites.,Grandīla,the Islanites,"Guaterba, the Islanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is not located in Lites.,Grandīla,Lites,"Guaterba, the Islanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Grandīla is located in Maldia Ricland.,Grandīla,Maldia Ricland,"Guaterba, the Islanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is not located in the Bosottes.,Jalanbury,the Bosottes,"the Bosottes, the Congolango",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is located in the Bosottes.,Jalanbury,the Bosottes,"the Bosottes, the Congolango",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is not located in Algenestate.,Jalanbury,Algenestate,"the Bosottes, the Congolango",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is located in Gern Tomalica.,Jalanbury,Gern Tomalica,"the Bosottes, the Congolango",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is not located in the Congolango.,Jalanbury,the Congolango,"the Bosottes, the Congolango",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is located in the Congolango.,Jalanbury,the Congolango,"the Bosottes, the Congolango",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Jalanbury is not located in Angapubates, WV.",Jalanbury,"Angapubates, WV","the Bosottes, the Congolango",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Jalanbury is located in Mozakisia.,Jalanbury,Mozakisia,"the Bosottes, the Congolango",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is not located in Marbandialand.,Unio Pale,Marbandialand,"Marbandialand, Pand Statu",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is located in Marbandialand.,Unio Pale,Marbandialand,"Marbandialand, Pand Statu",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is not located in Leorea-Bisti.,Unio Pale,Leorea-Bisti,"Marbandialand, Pand Statu",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is located in Soutates.,Unio Pale,Soutates,"Marbandialand, Pand Statu",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is not located in Pand Statu.,Unio Pale,Pand Statu,"Marbandialand, Pand Statu",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is located in Pand Statu.,Unio Pale,Pand Statu,"Marbandialand, Pand Statu",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is not located in the United AK.,Unio Pale,the United AK,"Marbandialand, Pand Statu",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Unio Pale is located in Statvingo.,Unio Pale,Statvingo,"Marbandialand, Pand Statu",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is not located in the Stanman.,Malapawa,the Stanman,"the Stanman, Czecelico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is located in the Stanman.,Malapawa,the Stanman,"the Stanman, Czecelico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is not located in Marbandialand.,Malapawa,Marbandialand,"the Stanman, Czecelico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Malapawa is located in Paltates, Korel.",Malapawa,"Paltates, Korel","the Stanman, Czecelico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is not located in Czecelico.,Malapawa,Czecelico,"the Stanman, Czecelico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is located in Czecelico.,Malapawa,Czecelico,"the Stanman, Czecelico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is not located in Anglanmalia.,Malapawa,Anglanmalia,"the Stanman, Czecelico",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Malapawa is located in Russaudan.,Malapawa,Russaudan,"the Stanman, Czecelico",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is not located in Egyzstrea.,Bakerület,Egyzstrea,"Egyzstrea, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is located in Egyzstrea.,Bakerület,Egyzstrea,"Egyzstrea, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Bakerület is not located in the Montes, Mal Kingdom.",Bakerület,"the Montes, Mal Kingdom","Egyzstrea, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is located in Japublippia.,Bakerület,Japublippia,"Egyzstrea, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is not located in Azerina.,Bakerület,Azerina,"Egyzstrea, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is located in Azerina.,Bakerület,Azerina,"Egyzstrea, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is not located in Rustated Stania.,Bakerület,Rustated Stania,"Egyzstrea, Azerina",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Bakerület is located in the Tharitia Islands.,Bakerület,the Tharitia Islands,"Egyzstrea, Azerina",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is not located in Azerina.,Tuymangazin,Azerina,"Azerina, Romocraceli",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is located in Azerina.,Tuymangazin,Azerina,"Azerina, Romocraceli",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is not located in Mexicarund.,Tuymangazin,Mexicarund,"Azerina, Romocraceli",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Tuymangazin is located in the Montes, Mal Kingdom.",Tuymangazin,"the Montes, Mal Kingdom","Azerina, Romocraceli",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is not located in Romocraceli.,Tuymangazin,Romocraceli,"Azerina, Romocraceli",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is located in Romocraceli.,Tuymangazin,Romocraceli,"Azerina, Romocraceli",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is not located in Haiteria.,Tuymangazin,Haiteria,"Azerina, Romocraceli",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Tuymangazin is located in Jamoates.,Tuymangazin,Jamoates,"Azerina, Romocraceli",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is not located in Nethe Unia.,Prest Vill,Nethe Unia,"Nethe Unia, Bolanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is located in Nethe Unia.,Prest Vill,Nethe Unia,"Nethe Unia, Bolanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is not located in Russaudan.,Prest Vill,Russaudan,"Nethe Unia, Bolanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is located in Araguaminea.,Prest Vill,Araguaminea,"Nethe Unia, Bolanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is not located in Bolanites.,Prest Vill,Bolanites,"Nethe Unia, Bolanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is located in Bolanites.,Prest Vill,Bolanites,"Nethe Unia, Bolanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is not located in Egyzstated Phile.,Prest Vill,Egyzstated Phile,"Nethe Unia, Bolanites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Prest Vill is located in Ugalaranondana.,Prest Vill,Ugalaranondana,"Nethe Unia, Bolanites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is not located in the Kaziles.,Anguilpaşa,the Kaziles,"the Kaziles, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is located in the Kaziles.,Anguilpaşa,the Kaziles,"the Kaziles, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is not located in Bostra Ance.,Anguilpaşa,Bostra Ance,"the Kaziles, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Anguilpaşa is located in Sudives, OK.",Anguilpaşa,"Sudives, OK","the Kaziles, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is not located in North Guing.,Anguilpaşa,North Guing,"the Kaziles, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is located in North Guing.,Anguilpaşa,North Guing,"the Kaziles, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is not located in Maudia.,Anguilpaşa,Maudia,"the Kaziles, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Anguilpaşa is located in Nethe Unia.,Anguilpaşa,Nethe Unia,"the Kaziles, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is not located in Bothe Bahra.,Lāksheim,Bothe Bahra,"Bothe Bahra, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is located in Bothe Bahra.,Lāksheim,Bothe Bahra,"Bothe Bahra, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is not located in Ugalaranondana.,Lāksheim,Ugalaranondana,"Bothe Bahra, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is located in Mozamina.,Lāksheim,Mozamina,"Bothe Bahra, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is not located in North Guing.,Lāksheim,North Guing,"Bothe Bahra, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is located in North Guing.,Lāksheim,North Guing,"Bothe Bahra, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of Lāksheim is not located in Guates, OK.",Lāksheim,"Guates, OK","Bothe Bahra, North Guing",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Lāksheim is located in the Bosottes.,Lāksheim,the Bosottes,"Bothe Bahra, North Guing",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is not located in Senmastatedos.,Schwellden,Senmastatedos,"Senmastatedos, the Stanman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is located in Senmastatedos.,Schwellden,Senmastatedos,"Senmastatedos, the Stanman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is not located in Haiteria.,Schwellden,Haiteria,"Senmastatedos, the Stanman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is located in West Chiopinlanaman.,Schwellden,West Chiopinlanaman,"Senmastatedos, the Stanman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is not located in the Stanman.,Schwellden,the Stanman,"Senmastatedos, the Stanman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is located in the Stanman.,Schwellden,the Stanman,"Senmastatedos, the Stanman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is not located in Bahambia.,Schwellden,Bahambia,"Senmastatedos, the Stanman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Schwellden is located in Bahambia.,Schwellden,Bahambia,"Senmastatedos, the Stanman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is not located in the Bosottes.,Ouluca,the Bosottes,"the Bosottes, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is located in the Bosottes.,Ouluca,the Bosottes,"the Bosottes, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is not located in Anglanmalia.,Ouluca,Anglanmalia,"the Bosottes, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is located in Guaterba.,Ouluca,Guaterba,"the Bosottes, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is not located in Thuamenman.,Ouluca,Thuamenman,"the Bosottes, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is located in Thuamenman.,Ouluca,Thuamenman,"the Bosottes, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is not located in Sura Lebaine.,Ouluca,Sura Lebaine,"the Bosottes, Thuamenman",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Ouluca is located in Bothe Bahra.,Ouluca,Bothe Bahra,"the Bosottes, Thuamenman",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is not located in the Republic of the Leorginealva.,Beidla,the Republic of the Leorginealva,"the Republic of the Leorginealva, Alganzanonglan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is located in the Republic of the Leorginealva.,Beidla,the Republic of the Leorginealva,"the Republic of the Leorginealva, Alganzanonglan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is not located in North Guing.,Beidla,North Guing,"the Republic of the Leorginealva, Alganzanonglan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is located in Statvingo.,Beidla,Statvingo,"the Republic of the Leorginealva, Alganzanonglan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is not located in Alganzanonglan.,Beidla,Alganzanonglan,"the Republic of the Leorginealva, Alganzanonglan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is located in Alganzanonglan.,Beidla,Alganzanonglan,"the Republic of the Leorginealva, Alganzanonglan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is not located in Coldivenites.,Beidla,Coldivenites,"the Republic of the Leorginealva, Alganzanonglan",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Beidla is located in Guinegroa.,Beidla,Guinegroa,"the Republic of the Leorginealva, Alganzanonglan",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is not located in the Nigenyandon Kingdom.,Britor 5,the Nigenyandon Kingdom,"the Nigenyandon Kingdom, Finites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is located in the Nigenyandon Kingdom.,Britor 5,the Nigenyandon Kingdom,"the Nigenyandon Kingdom, Finites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is not located in Ethe Yemocco.,Britor 5,Ethe Yemocco,"the Nigenyandon Kingdom, Finites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is located in Mexicarund.,Britor 5,Mexicarund,"the Nigenyandon Kingdom, Finites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is not located in Finites.,Britor 5,Finites,"the Nigenyandon Kingdom, Finites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is located in Finites.,Britor 5,Finites,"the Nigenyandon Kingdom, Finites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is not located in Ethe Lan.,Britor 5,Ethe Lan,"the Nigenyandon Kingdom, Finites",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Britor 5 is located in Anglanmalia.,Britor 5,Anglanmalia,"the Nigenyandon Kingdom, Finites",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of King gun is not located in Ethe Lan.,King gun,Ethe Lan,"Ethe Lan, Qates, Honea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of King gun is located in Ethe Lan.,King gun,Ethe Lan,"Ethe Lan, Qates, Honea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of King gun is not located in Azerina.,King gun,Azerina,"Ethe Lan, Qates, Honea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of King gun is located in Leorea-Bisti.,King gun,Leorea-Bisti,"Ethe Lan, Qates, Honea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of King gun is not located in Qates, Honea.",King gun,"Qates, Honea","Ethe Lan, Qates, Honea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of King gun is located in Qates, Honea.",King gun,"Qates, Honea","Ethe Lan, Qates, Honea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
"The city of King gun is not located in Cublives, Ivo.",King gun,"Cublives, Ivo","Ethe Lan, Qates, Honea",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of King gun is located in Algenestate.,King gun,Algenestate,"Ethe Lan, Qates, Honea",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cornyy is not located in the Therrites.,Cornyy,the Therrites,"the Therrites, Statedorda",FALSE,TRUE,FALSE,cities,FALSE,FALSE,TRUE,2
The city of Cornyy is located in the Therrites.,Cornyy,the Therrites,"the Therrites, Statedorda",FALSE,FALSE,FALSE,cities,FALSE,FALSE,TRUE,2
